Gene  HT-29
A1CF	0.270732620955146
A2ML1	-0.467258156615957
A4GALT	-0.170025631619802
A4GNT	0.0731647200963352
AAAS	0.593623699094042
AACS	0.129192098095856
AADAC	0.106849598169697
AADACL3	0.37199158951202
AAMDC	0.321416393445813
AAMP	-2.74007026838565
AANAT	0.281901037212693
AAR2	0.336489270103561
AASDHPPT	-0.187637300173376
AATK	0.498527490984459
ABCA10	0.53863266926795
ABCA5	0.477578242058663
ABCB5	0.221452776924009
ABCB6	0.26237762291057
ABCB8	0.0764242737771203
ABCC10	0.2142131629562
ABCC11	0.136124095756689
ABCC12	0.357158880101634
ABCC4	0.531424737521403
ABCC5	0.090017475808932
ABCC9	-0.148266097088015
ABCD1	-0.553301155229609
ABCD2	0.0717172424963973
ABCD3	0.246921479479642
ABCD4	-0.221941765780086
ABCF1	-1.27757602263278
ABCF3	0.118794465819261
ABCG1	0.118853767674177
ABCG2	-0.179670942995496
ABCG4	-0.0872470153633047
ABCG5	-0.262620674598124
ABCG8	-0.251418840935053
ABHD10	-0.153466353079537
ABHD11	-0.373013218129866
ABHD12	-0.178718895001327
ABHD12B	0.0916100811056822
ABHD13	0.456113843923439
ABHD14A	0.161550525898892
ABHD14B	0.0133183950895439
ABHD16A	0.0343510252343989
ABHD3	0.0120030707522424
ABHD4	0.663766530929587
ABHD6	0.129608826978672
ABI2	0.226543752259828
ABI3	0.0596547986387265
ABI3BP	0.155190423584756
ABL2	0.0885020826450243
ABRA	-0.182688405493996
ABRACL	0.106347852410104
ABTB2	0.0463379105644547
ACAA1	0.520212283409798
ACAA2	0.308858287051844
ACACA	-0.644873918369814
ACAD8	-0.447909829841618
ACAD9	0.243607552065336
ACADL	-0.211359106447759
ACADS	0.568337144227635
ACADSB	0.0495910059046513
ACADVL	-0.545711896950936
ACAN	-0.884860891520855
ACAP1	-0.0913604852286384
ACAP2	-0.0283657582941347
ACAT1	0.177601525367012
ACAT2	0.348870310193564
ACBD5	-0.121277184963352
ACBD6	0.288326277220427
ACCS	-0.0988737018773583
ACE2	0.0475058133502063
ACER2	0.0592936319852
ACHE	-0.0991730026414284
ACIN1	-1.21352553081617
ACKR2	-0.0959850769898995
ACLY	-1.31293058793931
ACMSD	-0.15473345212918
ACN9	0.280415165730651
ACOT11	-0.184779738277679
ACOT2	0.291639611722216
ACOT4	0.349241769243188
ACOT6	-0.122226990567889
ACOT8	0.413908892103757
ACOX2	-0.161943317515378
ACOX3	-0.00799199980022101
ACP1	0.0612195630031751
ACP5	-0.0586373080056619
ACPP	0.286376070861823
ACPT	-0.0661477704433302
ACRBP	-0.781365832525126
ACSBG1	-0.249494118516714
ACSF3	0.480136839672868
ACSL6	-0.0728268562607985
ACSM2B	0.0168785252356875
ACSM4	-0.756483532528362
ACSM5	0.0464591872022936
ACTA1	0.323933964128249
ACTA2	0.0749531133873371
ACTB	0.0327329027896743
ACTG1	-0.930119568346504
ACTL10	0.0567088229960906
ACTL6B	-0.113980760368327
ACTL8	0.402193982080427
ACTL9	-0.317676639929527
ACTN1	0.0654088570602577
ACTN2	0.210943035362141
ACTN4	-0.424713116963784
ACTR5	-0.703558662686743
ACTR6	-1.99537800421362
ACTRT1	-0.103525620608329
ACVR2A	-0.216454745479914
ACVR2B	-0.691633499266141
ACYP1	0.530790584594534
ACYP2	0.282022940062581
ADAD1	0.0544505968864562
ADAM10	-0.0459974230771168
ADAM11	0.263294415945015
ADAM17	0.473191268278665
ADAM19	0.46734819046159
ADAM20	0.313372256536843
ADAM22	-0.225155953276176
ADAM28	0.344779154535493
ADAM30	0.528373520100068
ADAM32	0.0334228492677617
ADAMDEC1	0.124734491754706
ADAMTS10	-0.106457131188078
ADAMTS14	-0.380173692629341
ADAMTS15	0.299466408604357
ADAMTS17	0.0798362915765729
ADAMTS2	0.381272499723389
ADAMTS4	0.0206953115939862
ADAMTS5	0.465353133370762
ADAMTS6	0.260325826692114
ADAMTS9	0.186007364929238
ADAMTSL1	0.306924046700026
ADAP2	0.145561604560309
ADAT1	0.321550017417711
ADAT2	-0.79971844194171
ADC	-0.0427224574015189
ADCK1	0.346914811034885
ADCK2	-0.0801713725651969
ADCK3	0.463408494716622
ADCK4	-0.383565485838775
ADCK5	0.0842591142699385
ADCY1	-0.0556516319580189
ADCY10	0.168254553023213
ADCY5	-0.451459421011247
ADCY6	0.0284302536300946
ADCYAP1	0.344200570462759
ADH1B	-0.0920424696025378
ADH6	0.208963393166174
ADH7	0.229875249457181
ADI1	-0.10215662014692
ADIG	0.262892803918275
ADIPOR1	0.390106041153667
ADIPOR2	-0.00736521064468749
ADIRF	-0.450371094349882
ADK	0.453642961194945
ADM	0.13979592343292
ADM2	-0.301015129860007
ADNP	0.539419283518085
ADNP2	0.116014538958199
ADORA2A	0.304506674925668
ADORA2B	0.589802435569774
ADORA3	0.338697633730568
ADPRHL1	0.411293744608017
ADPRHL2	0.059901097602319
ADRA1B	0.0278138406323329
ADRA1D	0.138103094464386
ADRA2B	-0.400731410182662
ADRA2C	0.195418214362469
ADRB3	-0.742932323085849
ADRM1	-0.846788505320006
ADSL	-1.87541145971578
ADSS	-0.985385294920981
ADSSL1	0.0926302517733065
AEBP2	0.168080626938088
AES	-0.0776299520426454
AFAP1	-0.494262830004031
AFAP1L1	-0.494832989496929
AFAP1L2	-0.416438193906397
AFF1	-0.513110111176047
AFF4	0.57111104114155
AFM	-0.123277919192261
AFP	0.212382731385815
AFTPH	-0.0384163617482353
AGAP2	-0.837977403267051
AGAP3	0.151591704760428
AGAP5	-0.419265526763354
AGAP7	-1.07720281750625
AGBL2	0.546887152601238
AGER	-0.161735012854734
AGFG1	0.277229886316544
