Gene  HT-29
A1BG	0.0111930524258018
A1CF	0.224030132673616
A2M	0.178183466046391
A2ML1	0.0746571995832075
A3GALT2	0.306475752195956
A4GALT	0.214573602429567
A4GNT	0.740198543549747
AAAS	0.155889198809438
AACS	0.0832812053840957
AADAC	-0.157088270219531
AADACL2	0.482376879625589
AADACL3	-0.0197220024560281
AADACL4	-0.242434153399834
AADAT	-0.127875034554565
AAED1	-0.215522547019565
AAGAB	0.146823821114689
AAK1	0.547481937297193
AAMDC	0.201352206673519
AAMP	-1.72458544198799
AANAT	0.301483430259576
AAR2	0.105521133924655
AARD	0.666375451094868
AARS	-2.40415578201909
AARS2	-0.499463561804442
AARSD1	0.265595861324304
AASDH	0.166024240704088
AASDHPPT	-0.466324406096026
AASS	0.474403230104618
AATF	-0.35382128086964
AATK	0.370371024937777
ABAT	0.558015480039641
ABCA1	0.0796636170376912
ABCA10	0.0933794577648074
ABCA12	0.126918619958839
ABCA13	-0.0736631542299394
ABCA2	0.179793329264582
ABCA3	0.441385259201807
ABCA4	0.198068498949661
ABCA5	0.128094046873938
ABCA6	0.475021921535534
ABCA7	-0.14289436405884
ABCA8	0.46675972306919
ABCA9	0.251794348861915
ABCB1	-0.0125490230630323
ABCB10	0.38411936396474
ABCB11	0.10635033284308
ABCB4	0.189164529535919
ABCB5	0.085637218866786
ABCB6	0.176883936990118
ABCB7	-2.18095077076546
ABCB8	-0.00766727661564801
ABCB9	0.0993962465781935
ABCC1	0.124655637756405
ABCC10	0.215345461783573
ABCC11	0.0735520741170906
ABCC12	0.288506195876911
ABCC2	0.180325804328634
ABCC3	0.530118577175352
ABCC4	-0.107513476958962
ABCC5	0.106683496844317
ABCC6	0.231469561709449
ABCC8	0.13032312799314
ABCC9	0.0240583314151727
ABCD1	0.0899758591285596
ABCD2	0.1936539213069
ABCD3	0.00477906863360375
ABCD4	0.19545482492627
ABCE1	-3.10616858580587
ABCF1	-3.82130519290173
ABCF2	-0.534412275732106
ABCF3	0.488930407163741
ABCG1	0.502014462048551
ABCG2	-0.0747040674373437
ABCG4	0.0667364671884515
ABCG5	-0.0343709275489695
ABCG8	0.597273877634108
ABHD1	0.0402142994971952
ABHD10	0.062279723166169
ABHD11	-0.0329570577756947
ABHD12	0.0743745817559613
ABHD12B	0.093653998835877
ABHD13	0.0337999742735438
ABHD14A	0.0487892014695603
ABHD14B	0.213677067678876
ABHD15	-0.666350484717446
ABHD16A	0.311458778808548
ABHD16B	0.241945468453587
ABHD17A	-0.588775577745432
ABHD17B	-0.0823011804876655
ABHD17C	0.385668365586733
ABHD2	0.466253346643451
ABHD3	-0.0669586105933333
ABHD4	-0.160129951736741
ABHD5	0.0207725878983588
ABHD6	0.228620369586394
ABHD8	0.0622011146680189
ABI1	-0.631466308161015
ABI2	0.0810079216229748
ABI3	0.477432540253116
ABI3BP	0.12016316241056
ABL1	0.197911064727335
ABL2	0.355636510044717
ABLIM1	-0.539006993313159
ABLIM2	-0.0356222021259488
